时间,短期预测湿度,实际功率,短期预测风速,实际风速,短期预测风向,短期预测温度,短期预测气压
2019/6/18 17:45,90,,9.1,,207,27.3,1007
2019/6/18 18:00,90,,8.9,,208,27.3,1007
2019/6/18 18:15,91,,8.9,,209,27.2,1007
2019/6/18 18:30,91,,8.7,,210,27.1,1007
2019/6/18 18:45,92,,8.7,,210,27,1007
2019/6/18 19:00,92,,8.5,,211,27,1007
2019/6/18 19:15,92,,8.5,,212,26.9,1007
2019/6/18 19:30,93,,8.4,,212,26.9,1007
2019/6/18 19:45,93,,8.4,,213,26.8,1007
2019/6/18 20:00,93,,8.3,,214,26.8,1007
2019/6/18 20:15,93,,8.2,,214,26.7,1007
2019/6/18 20:30,94,,8.1,,214,26.7,1007
2019/6/18 20:45,94,,8,,215,26.6,1007
2019/6/18 21:00,94,,8,,215,26.6,1007
2019/6/18 21:15,94,,7.9,,216,26.6,1007
2019/6/18 21:30,95,,7.7,,216,26.5,1008
2019/6/18 21:45,95,,7.7,,216,26.5,1008
2019/6/18 22:00,95,,7.7,,216,26.5,1008
2019/6/18 22:15,95,,7.7,,216,26.5,1008
2019/6/18 22:30,95,,7.6,,217,26.4,1008
2019/6/18 22:45,95,,7.6,,217,26.4,1008
2019/6/18 23:00,95,,7.6,,217,26.4,1008
2019/6/18 23:15,95,,7.7,,218,26.4,1008
2019/6/18 23:30,95,,7.7,,219,26.4,1008
2019/6/18 23:45,95,,7.7,,219,26.4,1008
2019/6/19 0:00,95,,8.4,,224,26.2,1008
2019/6/19 0:15,95,,8.5,,224,26.2,1008
2019/6/19 0:30,95,,8.4,,225,26.2,1007
2019/6/19 0:45,95,,8.5,,225,26.2,1007
2019/6/19 1:00,95,,8.5,,225,26.2,1007
2019/6/19 1:15,95,,8.4,,225,26.2,1007
2019/6/19 1:30,95,,8.5,,226,26.2,1007
2019/6/19 1:45,95,,8.4,,226,26.2,1007
2019/6/19 2:00,95,,8.4,,226,26.2,1007
2019/6/19 2:15,95,,8.3,,227,26.2,1007
2019/6/19 2:30,95,,8.2,,227,26.2,1007
2019/6/19 2:45,95,,8.1,,227,26.2,1007
2019/6/19 3:00,95,,8.1,,227,26.2,1007
2019/6/19 3:15,95,,8.1,,228,26.2,1007
2019/6/19 3:30,95,,8,,228,26.2,1007
2019/6/19 3:45,95,,7.9,,228,26.2,1007
2019/6/19 4:00,95,,7.9,,228,26.2,1007
2019/6/19 4:15,95,,7.8,,228,26.2,1007
2019/6/19 4:30,95,,7.8,,228,26.2,1007
2019/6/19 4:45,95,,7.6,,228,26.2,1007
2019/6/19 5:00,95,,7.6,,228,26.2,1007
2019/6/19 5:15,95,,7.6,,228,26.2,1007
2019/6/19 5:30,94,,7.6,,228,26.3,1007
2019/6/19 5:45,94,,7.6,,228,26.3,1007
2019/6/19 6:00,94,,7.6,,228,26.3,1007
2019/6/19 6:15,93,,7.5,,227,26.4,1007
2019/6/19 6:30,93,,7.6,,227,26.5,1008
2019/6/19 6:45,92,,7.5,,226,26.6,1008
2019/6/19 7:00,92,,7.5,,226,26.7,1008
2019/6/19 7:15,91,,7.4,,226,26.8,1008
2019/6/19 7:30,90,,7.4,,226,26.9,1008
2019/6/19 7:45,89,,7.4,,225,27,1008
2019/6/19 8:00,89,,7.4,,225,27.1,1008
2019/6/19 8:15,89,,7.3,,224,27.2,1008
2019/6/19 8:30,88,,7.1,,224,27.3,1008
2019/6/19 8:45,88,,7.1,,224,27.4,1008
2019/6/19 9:00,88,,7,,223,27.6,1008
2019/6/19 9:15,87,,6.9,,223,27.7,1008
2019/6/19 9:30,87,,6.9,,221,27.8,1008
2019/6/19 9:45,86,,6.9,,221,27.9,1008
2019/6/19 10:00,86,,6.8,,219,27.9,1008
2019/6/19 10:15,86,,6.9,,217,28,1008
2019/6/19 10:30,86,,7,,216,28.1,1008
2019/6/19 10:45,86,,7.1,,214,28.2,1008
2019/6/19 11:00,86,,7.3,,212,28.2,1008
2019/6/19 11:15,87,,7.6,,209,28.2,1008
2019/6/19 11:30,87,,7.8,,207,28.1,1007
2019/6/19 11:45,88,,8.1,,205,28.1,1007
2019/6/19 12:00,88,,8.4,,202,28.1,1007
2019/6/19 12:15,89,,8.9,,200,28,1007
2019/6/19 12:30,89,,9.2,,199,28,1007
2019/6/19 12:45,90,,9.6,,197,27.9,1007
2019/6/19 13:00,90,,10,,196,27.9,1007
2019/6/19 13:15,90,,10.3,,196,27.8,1007
2019/6/19 13:30,90,,10.6,,195,27.8,1006
2019/6/19 13:45,90,,10.9,,195,27.7,1006
2019/6/19 14:00,90,,11.1,,195,27.7,1006
2019/6/19 14:15,90,,11.2,,196,27.7,1006
2019/6/19 14:30,91,,11.2,,196,27.6,1005
2019/6/19 14:45,91,,11.4,,196,27.6,1005
2019/6/19 15:00,91,,11.3,,197,27.6,1005
2019/6/19 15:15,91,,11.3,,199,27.6,1005
2019/6/19 15:30,90,,11.2,,200,27.6,1005
2019/6/19 15:45,90,,11.1,,201,27.6,1005
2019/6/19 16:00,90,,11,,202,27.6,1005
2019/6/19 16:15,90,,10.9,,204,27.6,1005
2019/6/19 16:30,90,,10.7,,205,27.6,1005
2019/6/19 16:45,90,,10.6,,206,27.6,1005
2019/6/19 17:00,90,,10.5,,207,27.6,1005
2019/6/19 17:15,90,,10.3,,208,27.6,1005
2019/6/19 17:30,91,,10.2,,209,27.5,1005
2019/6/19 17:45,91,,10.1,,210,27.5,1005
2019/6/19 18:00,91,,9.9,,210,27.5,1005
2019/6/19 18:15,91,,9.9,,210,27.4,1005
2019/6/19 18:30,92,,9.8,,211,27.4,1006
2019/6/19 18:45,92,,9.7,,211,27.3,1006
2019/6/19 19:00,92,,9.5,,212,27.3,1006
2019/6/19 19:15,92,,9.4,,212,27.2,1006
2019/6/19 19:30,93,,9.3,,212,27.2,1006
2019/6/19 19:45,93,,9.2,,212,27.1,1006
2019/6/19 20:00,93,,9,,213,27.1,1006
2019/6/19 20:15,93,,9,,213,27.1,1006
2019/6/19 20:30,93,,8.9,,214,27,1006
2019/6/19 20:45,93,,8.8,,214,27,1006
2019/6/19 21:00,93,,8.8,,215,27,1006
2019/6/19 21:15,93,,8.7,,216,27,1006
2019/6/19 21:30,93,,8.7,,217,27,1006
2019/6/19 21:45,93,,8.7,,218,27,1006
2019/6/19 22:00,93,,8.5,,218,27,1006
2019/6/19 22:15,93,,8.5,,219,27,1006
2019/6/19 22:30,93,,8.5,,220,27,1006
2019/6/19 22:45,93,,8.4,,220,27,1006
2019/6/19 23:00,93,,8.2,,221,27,1006
2019/6/19 23:15,93,,8.1,,222,27,1006
2019/6/19 23:30,94,,8,,221,26.9,1006
2019/6/19 23:45,94,,7.9,,222,26.9,1006
2019/6/20 0:00,94,,7.5,,225,26.7,1006
2019/6/20 0:15,94,,7.5,,225,26.7,1006
2019/6/20 0:30,95,,7.5,,226,26.6,1005
2019/6/20 0:45,95,,7.5,,226,26.6,1005
2019/6/20 1:00,95,,7.5,,226,26.6,1005
2019/6/20 1:15,95,,7.5,,226,26.6,1005
2019/6/20 1:30,95,,7.4,,226,26.5,1005
2019/6/20 1:45,95,,7.4,,226,26.5,1005
2019/6/20 2:00,95,,7.4,,226,26.5,1005
2019/6/20 2:15,96,,7.3,,226,26.5,1005
2019/6/20 2:30,96,,7.2,,226,26.4,1005
2019/6/20 2:45,97,,7.1,,226,26.4,1005
2019/6/20 3:00,97,,7.1,,226,26.4,1005
2019/6/20 3:15,97,,7.1,,225,26.4,1005
2019/6/20 3:30,97,,6.9,,225,26.3,1005
2019/6/20 3:45,97,,6.9,,224,26.3,1005
2019/6/20 4:00,97,,6.9,,224,26.3,1005
2019/6/20 4:15,97,,6.7,,224,26.3,1005
2019/6/20 4:30,97,,6.7,,224,26.3,1005
2019/6/20 4:45,97,,6.6,,224,26.3,1005
2019/6/20 5:00,97,,6.6,,224,26.3,1005
2019/6/20 5:15,96,,6.5,,225,26.3,1005
2019/6/20 5:30,96,,6.4,,225,26.4,1005
2019/6/20 5:45,95,,6.3,,226,26.4,1005
2019/6/20 6:00,95,,6.3,,226,26.4,1005
2019/6/20 6:15,94,,6.2,,226,26.5,1005
2019/6/20 6:30,94,,6.2,,227,26.6,1006
2019/6/20 6:45,93,,6.1,,228,26.7,1006
2019/6/20 7:00,93,,6.1,,228,26.8,1006
2019/6/20 7:15,92,,6.2,,227,26.9,1006
2019/6/20 7:30,91,,6.1,,226,27,1006
2019/6/20 7:45,90,,6.2,,226,27.1,1006
2019/6/20 8:00,90,,6.2,,225,27.3,1006
2019/6/20 8:15,89,,6.3,,223,27.4,1006
2019/6/20 8:30,88,,6.3,,222,27.6,1006
2019/6/20 8:45,87,,6.4,,220,27.7,1006
2019/6/20 9:00,87,,6.6,,218,27.9,1006
2019/6/20 9:15,86,,6.8,,216,28,1006
2019/6/20 9:30,86,,7,,214,28.2,1006
2019/6/20 9:45,85,,7.2,,212,28.3,1006
2019/6/20 10:00,85,,7.4,,211,28.5,1006
2019/6/20 10:15,85,,7.7,,209,28.6,1006
2019/6/20 10:30,85,,7.9,,207,28.7,1006
2019/6/20 10:45,85,,8.1,,206,28.8,1006
2019/6/20 11:00,85,,8.4,,204,28.8,1006
2019/6/20 11:15,85,,8.7,,202,28.8,1006
2019/6/20 11:30,86,,8.9,,201,28.8,1005
2019/6/20 11:45,86,,9.1,,200,28.8,1005
2019/6/20 12:00,86,,9.4,,199,28.8,1005
2019/6/20 12:15,87,,9.7,,198,28.7,1005
2019/6/20 12:30,87,,9.9,,198,28.6,1005
2019/6/20 12:45,88,,10.1,,197,28.5,1005
2019/6/20 13:00,88,,10.3,,196,28.5,1005
2019/6/20 13:15,88,,10.5,,196,28.4,1005
2019/6/20 13:30,89,,10.6,,196,28.3,1004
2019/6/20 13:45,89,,10.8,,196,28.2,1004
2019/6/20 14:00,89,,10.9,,196,28.2,1004
2019/6/20 14:15,89,,11,,197,28.1,1004
2019/6/20 14:30,89,,11.1,,197,28.1,1004
2019/6/20 14:45,89,,11.1,,198,28,1004
2019/6/20 15:00,89,,11.2,,198,28,1004
2019/6/20 15:15,89,,11.1,,199,28,1004
2019/6/20 15:30,89,,11.1,,199,28,1004
2019/6/20 15:45,89,,11.1,,200,28,1004
2019/6/20 16:00,89,,11,,201,28,1004
2019/6/20 16:15,89,,11,,202,28,1004
2019/6/20 16:30,89,,11,,203,27.9,1004
2019/6/20 16:45,89,,10.9,,204,27.9,1004
2019/6/20 17:00,89,,10.8,,205,27.9,1004
2019/6/20 17:15,89,,10.8,,206,27.9,1004
2019/6/20 17:30,89,,10.6,,207,27.8,1004
2019/6/20 17:45,89,,10.6,,208,27.8,1004
2019/6/20 18:00,89,,10.5,,209,27.8,1004
2019/6/20 18:15,89,,10.5,,210,27.8,1004
2019/6/20 18:30,90,,10.4,,210,27.7,1005
2019/6/20 18:45,90,,10.4,,211,27.7,1005
2019/6/20 19:00,90,,10.3,,212,27.7,1005
2019/6/20 19:15,90,,10.3,,212,27.7,1005
2019/6/20 19:30,90,,10.3,,213,27.6,1005
2019/6/20 19:45,90,,10.2,,214,27.6,1005
2019/6/20 20:00,90,,10.2,,214,27.6,1005
2019/6/20 20:15,91,,10.2,,214,27.6,1005
2019/6/20 20:30,91,,10.2,,215,27.5,1005
2019/6/20 20:45,92,,10.2,,215,27.5,1005
2019/6/20 21:00,92,,10.2,,215,27.5,1005
2019/6/20 21:15,92,,10.2,,215,27.5,1005
2019/6/20 21:30,92,,10.3,,215,27.5,1005
2019/6/20 21:45,92,,10.3,,215,27.5,1005
2019/6/20 22:00,92,,10.3,,215,27.5,1005
2019/6/20 22:15,92,,10.3,,215,27.5,1005
2019/6/20 22:30,92,,10.3,,216,27.4,1005
2019/6/20 22:45,92,,10.3,,216,27.4,1005
2019/6/20 23:00,92,,10.3,,216,27.4,1005
2019/6/20 23:15,92,,10.3,,216,27.4,1005
2019/6/20 23:30,93,,10.3,,216,27.3,1005
2019/6/20 23:45,93,,10.3,,217,27.3,1005
2019/6/21 0:00,92,,8.8,,215,27.6,1005
2019/6/21 0:15,92,,8.8,,215,27.6,1005
2019/6/21 0:30,93,,9,,215,27.5,1004
2019/6/21 0:45,93,,9,,216,27.5,1004
2019/6/21 1:00,93,,9,,216,27.5,1004
2019/6/21 1:15,93,,9.1,,216,27.5,1004
2019/6/21 1:30,93,,9.1,,217,27.4,1004
2019/6/21 1:45,93,,9.2,,217,27.4,1004
2019/6/21 2:00,93,,9.2,,217,27.4,1004
2019/6/21 2:15,93,,9.2,,218,27.4,1004
2019/6/21 2:30,94,,9.2,,218,27.3,1004
2019/6/21 2:45,94,,9.2,,219,27.3,1004
2019/6/21 3:00,94,,9.2,,219,27.3,1004
2019/6/21 3:15,94,,9.1,,220,27.3,1004
2019/6/21 3:30,94,,9.1,,221,27.2,1004
2019/6/21 3:45,94,,9,,221,27.2,1004
2019/6/21 4:00,94,,9,,221,27.2,1004
2019/6/21 4:15,94,,8.9,,221,27.2,1004
2019/6/21 4:30,93,,8.9,,222,27.2,1004
2019/6/21 4:45,93,,8.8,,223,27.2,1004
2019/6/21 5:00,93,,8.8,,223,27.2,1004
2019/6/21 5:15,92,,8.8,,223,27.3,1004
2019/6/21 5:30,92,,8.8,,224,27.3,1004
2019/6/21 5:45,91,,8.7,,225,27.4,1004
2019/6/21 6:00,91,,8.7,,225,27.5,1004
2019/6/21 6:15,90,,8.7,,225,27.6,1004
2019/6/21 6:30,90,,8.8,,225,27.7,1005
2019/6/21 6:45,89,,8.8,,225,27.8,1005
2019/6/21 7:00,89,,8.8,,225,27.9,1005
2019/6/21 7:15,88,,8.8,,224,28,1005
2019/6/21 7:30,88,,8.8,,224,28.1,1005
2019/6/21 7:45,87,,8.8,,223,28.2,1005
2019/6/21 8:00,87,,8.9,,222,28.3,1005
2019/6/21 8:15,87,,8.9,,220,28.4,1005
2019/6/21 8:30,86,,8.9,,220,28.5,1005
2019/6/21 8:45,86,,9,,218,28.6,1005
2019/6/21 9:00,86,,9.1,,216,28.7,1005
2019/6/21 9:15,86,,9.3,,215,28.8,1005
2019/6/21 9:30,85,,9.4,,213,28.9,1005
2019/6/21 9:45,85,,9.6,,211,29,1005
2019/6/21 10:00,85,,9.7,,210,29,1005
2019/6/21 10:15,85,,9.9,,208,29.1,1005
2019/6/21 10:30,85,,10.1,,207,29.1,1005
2019/6/21 10:45,85,,10.3,,206,29.2,1005
2019/6/21 11:00,85,,10.5,,205,29.2,1005
2019/6/21 11:15,85,,10.7,,204,29.2,1005
2019/6/21 11:30,85,,11,,203,29.2,1004
2019/6/21 11:45,85,,11.3,,202,29.2,1004
2019/6/21 12:00,85,,11.4,,202,29.2,1004
2019/6/21 12:15,85,,11.6,,202,29.2,1004
2019/6/21 12:30,86,,11.8,,202,29.1,1004
2019/6/21 12:45,86,,12,,201,29.1,1004
2019/6/21 13:00,86,,12.2,,201,29.1,1004
2019/6/21 13:15,86,,12.3,,201,29,1004
2019/6/21 13:30,86,,12.4,,201,29,1003
2019/6/21 13:45,86,,12.6,,201,28.9,1003
2019/6/21 14:00,86,,12.6,,201,28.9,1003
2019/6/21 14:15,86,,12.6,,202,28.9,1003
2019/6/21 14:30,86,,12.5,,202,28.8,1002
2019/6/21 14:45,86,,12.6,,202,28.8,1002
2019/6/21 15:00,86,,12.5,,203,28.8,1002
2019/6/21 15:15,86,,12.4,,203,28.8,1002
2019/6/21 15:30,86,,12.3,,203,28.7,1002
2019/6/21 15:45,86,,12.2,,204,28.7,1002
2019/6/21 16:00,86,,12.1,,204,28.7,1002
2019/6/21 16:15,86,,12,,204,28.7,1002
2019/6/21 16:30,87,,12,,205,28.6,1002
2019/6/21 16:45,87,,11.9,,205,28.6,1002
2019/6/21 17:00,87,,11.8,,205,28.6,1002
2019/6/21 17:15,87,,11.7,,205,28.5,1002
2019/6/21 17:30,88,,11.8,,206,28.5,1002
2019/6/21 17:45,88,,11.7,,206,28.4,1002
2019/6/21 18:00,88,,11.7,,206,28.4,1002
2019/6/21 18:15,88,,11.7,,206,28.3,1002
2019/6/21 18:30,89,,11.6,,207,28.3,1003
2019/6/21 18:45,89,,11.7,,207,28.2,1003
2019/6/21 19:00,89,,11.7,,207,28.2,1003
2019/6/21 19:15,90,,11.6,,208,28.2,1003
2019/6/21 19:30,90,,11.6,,208,28.1,1003
2019/6/21 19:45,91,,11.6,,208,28.1,1003
2019/6/21 20:00,91,,11.5,,209,28.1,1003
2019/6/21 20:15,91,,11.5,,209,28.1,1003
2019/6/21 20:30,91,,11.4,,210,28,1003
2019/6/21 20:45,91,,11.4,,211,28,1003
2019/6/21 21:00,91,,11.2,,211,28,1003
2019/6/21 21:15,91,,11.2,,212,28,1003
2019/6/21 21:30,91,,11.1,,213,28,1003
2019/6/21 21:45,91,,11,,214,28,1003
2019/6/21 22:00,91,,10.9,,214,28,1003
2019/6/21 22:15,91,,10.8,,215,28,1003
2019/6/21 22:30,91,,10.7,,215,28,1003
2019/6/21 22:45,91,,10.7,,216,28,1003
2019/6/21 23:00,91,,10.6,,217,28,1003
2019/6/21 23:15,91,,10.5,,217,28,1003
2019/6/21 23:30,91,,10.4,,217,28,1003
2019/6/21 23:45,91,,10.3,,218,28,1003
2019/6/22 0:00,92,,10,,216,27.7,1003
2019/6/22 0:15,92,,9.9,,216,27.7,1003
2019/6/22 0:30,92,,10,,217,27.7,1003
2019/6/22 0:45,92,,9.9,,217,27.7,1003
2019/6/22 1:00,92,,9.9,,217,27.7,1003
2019/6/22 1:15,92,,9.8,,218,27.7,1003
2019/6/22 1:30,93,,9.8,,218,27.6,1003
2019/6/22 1:45,93,,9.8,,218,27.6,1003
2019/6/22 2:00,93,,9.8,,218,27.6,1003
2019/6/22 2:15,93,,9.7,,218,27.6,1003
2019/6/22 2:30,93,,9.6,,218,27.6,1003
2019/6/22 2:45,93,,9.5,,218,27.6,1003
2019/6/22 3:00,93,,9.5,,218,27.6,1003
2019/6/22 3:15,93,,9.5,,219,27.6,1003
2019/6/22 3:30,93,,9.5,,219,27.6,1003
2019/6/22 3:45,93,,9.4,,219,27.6,1003
2019/6/22 4:00,93,,9.4,,219,27.6,1003
2019/6/22 4:15,93,,9.4,,219,27.6,1003
2019/6/22 4:30,92,,9.4,,219,27.6,1003
2019/6/22 4:45,92,,9.4,,219,27.6,1003
2019/6/22 5:00,92,,9.4,,219,27.6,1003
2019/6/22 5:15,92,,9.5,,219,27.6,1003
2019/6/22 5:30,92,,9.6,,219,27.7,1003
2019/6/22 5:45,92,,9.7,,218,27.7,1003
2019/6/22 6:00,92,,9.7,,218,27.7,1003
2019/6/22 6:15,91,,9.8,,218,27.7,1003
2019/6/22 6:30,91,,9.9,,218,27.8,1003
2019/6/22 6:45,90,,10,,218,27.8,1003
2019/6/22 7:00,90,,10,,218,27.8,1003
2019/6/22 7:15,90,,10.1,,218,27.9,1003
2019/6/22 7:30,89,,10.1,,217,27.9,1003
2019/6/22 7:45,89,,10.1,,217,28,1003
2019/6/22 8:00,89,,10.1,,217,28,1003
2019/6/22 8:15,88,,10,,217,28.1,1003
2019/6/22 8:30,88,,9.9,,216,28.2,1003
2019/6/22 8:45,87,,9.8,,216,28.3,1003
2019/6/22 9:00,87,,9.7,,215,28.3,1003
2019/6/22 9:15,87,,9.5,,215,28.4,1003
2019/6/22 9:30,86,,9.4,,214,28.5,1004
2019/6/22 9:45,86,,9.3,,214,28.6,1004
2019/6/22 10:00,86,,9.2,,213,28.6,1004
2019/6/22 10:15,86,,9.1,,212,28.6,1004
2019/6/22 10:30,87,,9.2,,212,28.7,1004
2019/6/22 10:45,87,,9.1,,211,28.7,1004
2019/6/22 11:00,87,,9.1,,210,28.7,1004
2019/6/22 11:15,87,,9.2,,209,28.6,1004
2019/6/22 11:30,88,,9.3,,208,28.6,1004
2019/6/22 11:45,88,,9.3,,207,28.5,1004
2019/6/22 12:00,88,,9.5,,207,28.5,1004
2019/6/22 12:15,88,,9.7,,206,28.4,1004
2019/6/22 12:30,89,,9.8,,206,28.3,1003
2019/6/22 12:45,89,,9.9,,204,28.2,1003
2019/6/22 13:00,89,,10.1,,204,28.2,1003
2019/6/22 13:15,89,,10.2,,204,28.1,1003
2019/6/22 13:30,90,,10.2,,203,28.1,1002
2019/6/22 13:45,90,,10.3,,203,28,1002
2019/6/22 14:00,90,,10.3,,203,28,1002
2019/6/22 14:15,90,,10.2,,203,28,1002
2019/6/22 14:30,91,,10.1,,203,27.9,1001
2019/6/22 14:45,91,,10,,203,27.9,1001
2019/6/22 15:00,91,,9.9,,203,27.9,1001
2019/6/22 15:15,91,,9.7,,204,27.9,1001
2019/6/22 15:30,91,,9.6,,204,28,1001
2019/6/22 15:45,91,,9.4,,204,28,1001
2019/6/22 16:00,91,,9.3,,205,28,1001
2019/6/22 16:15,91,,9.2,,205,28,1001
2019/6/22 16:30,91,,9.1,,206,28.1,1001
2019/6/22 16:45,91,,9,,206,28.1,1001
2019/6/22 17:00,91,,8.9,,207,28.1,1001
2019/6/22 17:15,91,,8.9,,207,28.1,1001
2019/6/22 17:30,91,,9,,207,28.1,1002
2019/6/22 17:45,91,,9,,207,28.1,1002
2019/6/22 18:00,91,,9,,207,28.1,1002
2019/6/22 18:15,91,,9,,207,28.1,1002
2019/6/22 18:30,90,,9,,208,28.1,1002
2019/6/22 18:45,90,,9,,208,28.1,1002
2019/6/22 19:00,90,,8.9,,208,28.1,1002
2019/6/22 19:15,91,,8.7,,208,28,1002
2019/6/22 19:30,91,,8.6,,208,28,1003
2019/6/22 19:45,92,,8.4,,208,27.9,1003
2019/6/22 20:00,92,,8.1,,208,27.9,1003
2019/6/22 20:15,92,,7.5,,209,27.8,1003
2019/6/22 20:30,93,,7,,209,27.7,1003
2019/6/22 20:45,93,,6.4,,210,27.6,1003
2019/6/22 21:00,93,,5.9,,210,27.6,1003
2019/6/22 21:15,94,,5.1,,211,27.5,1003
2019/6/22 21:30,94,,4.4,,211,27.4,1003
2019/6/22 21:45,95,,3.7,,213,27.3,1003
2019/6/22 22:00,95,,2.9,,214,27.2,1003
2019/6/22 22:15,95,,2,,213,27.1,1003
2019/6/22 22:30,96,,1.1,,218,26.9,1003
2019/6/22 22:45,96,,0.3,,225,26.8,1003
2019/6/22 23:00,96,,0.4,,27,26.6,1003
2019/6/22 23:15,96,,1.3,,32,26.4,1003
2019/6/22 23:30,96,,2.2,,34,26.3,1003
2019/6/22 23:45,96,,3,,34,26.1,1003
2019/6/23 0:00,94,,1.8,,71,26.3,1003
2019/6/23 0:15,94,,2.9,,61,26,1003
2019/6/23 0:30,94,,4,,55,25.8,1003
2019/6/23 0:45,94,,5.1,,53,25.5,1003
2019/6/23 1:00,94,,6.1,,52,25.3,1003
2019/6/23 1:15,94,,6.8,,51,25.1,1003
2019/6/23 1:30,94,,7.5,,50,25,1003
2019/6/23 1:45,94,,8.2,,50,24.8,1003
2019/6/23 2:00,94,,8.7,,50,24.7,1003
2019/6/23 2:15,94,,8.7,,50,24.6,1003
2019/6/23 2:30,94,,8.7,,51,24.6,1003
2019/6/23 2:45,94,,8.7,,51,24.5,1003
2019/6/23 3:00,94,,8.5,,51,24.5,1003
2019/6/23 3:15,94,,8,,52,24.6,1003
2019/6/23 3:30,94,,7.6,,53,24.6,1003
2019/6/23 3:45,94,,7.1,,53,24.7,1003
2019/6/23 4:00,94,,6.7,,53,24.7,1003
2019/6/23 4:15,94,,6.3,,54,24.8,1003
2019/6/23 4:30,94,,5.9,,55,24.8,1003
2019/6/23 4:45,94,,5.5,,55,24.9,1003
2019/6/23 5:00,94,,5.1,,55,24.9,1003
2019/6/23 5:15,94,,5,,55,24.9,1003
2019/6/23 5:30,94,,4.8,,54,25,1003
2019/6/23 5:45,94,,4.7,,54,25,1003
2019/6/23 6:00,94,,4.7,,52,25,1003
2019/6/23 6:15,94,,4.8,,51,25,1003
2019/6/23 6:30,94,,5,,50,24.9,1003
2019/6/23 6:45,94,,5,,49,24.9,1003
2019/6/23 7:00,94,,5.2,,48,24.9,1003
2019/6/23 7:15,94,,5.4,,48,24.9,1003
2019/6/23 7:30,94,,5.5,,48,24.8,1003
2019/6/23 7:45,94,,5.7,,48,24.8,1003
2019/6/23 8:00,94,,5.9,,48,24.8,1003
2019/6/23 8:15,94,,6,,49,24.8,1003
2019/6/23 8:30,93,,6,,51,24.8,1003
2019/6/23 8:45,93,,6.1,,52,24.8,1003
2019/6/23 9:00,93,,6.1,,53,24.8,1003
2019/6/23 9:15,93,,6.2,,54,24.8,1003
2019/6/23 9:30,93,,6.2,,56,24.9,1003
2019/6/23 9:45,93,,6.2,,57,24.9,1003
2019/6/23 10:00,93,,6.2,,58,24.9,1003
2019/6/23 10:15,93,,6,,58,24.9,1003
2019/6/23 10:30,94,,5.9,,57,25,1003
2019/6/23 10:45,94,,5.8,,58,25,1003
2019/6/23 11:00,94,,5.6,,55,25,1003
2019/6/23 11:15,94,,5.4,,52,25.1,1003
2019/6/23 11:30,94,,5.2,,49,25.1,1003
2019/6/23 11:45,94,,5,,46,25.2,1003
2019/6/23 12:00,94,,4.9,,41,25.2,1003
2019/6/23 12:15,94,,4.8,,36,25.3,1003
2019/6/23 12:30,93,,4.8,,29,25.3,1003
2019/6/23 12:45,93,,4.8,,23,25.4,1003
2019/6/23 13:00,93,,4.9,,19,25.4,1003
2019/6/23 13:15,92,,5.1,,15,25.4,1003
2019/6/23 13:30,92,,5.3,,12,25.4,1003
2019/6/23 13:45,91,,5.6,,8,25.4,1003
2019/6/23 14:00,91,,5.8,,8,25.4,1003
2019/6/23 14:15,90,,6,,9,25.3,1003
2019/6/23 14:30,90,,6.3,,9,25.3,1003
2019/6/23 14:45,89,,6.5,,10,25.2,1003
2019/6/23 15:00,89,,6.7,,11,25.2,1003
2019/6/23 15:15,88,,7,,13,25.1,1003
2019/6/23 15:30,88,,7.2,,15,25,1004
2019/6/23 15:45,87,,7.4,,17,24.9,1004
2019/6/23 16:00,87,,7.7,,19,24.7,1004
2019/6/23 16:15,86,,7.9,,21,24.6,1004
2019/6/23 16:30,86,,8.1,,22,24.5,1004
2019/6/23 16:45,85,,8.3,,24,24.4,1004
2019/6/23 17:00,85,,8.5,,26,24.2,1004
2019/6/23 17:15,85,,8.6,,27,24.1,1004
2019/6/23 17:30,85,,8.7,,27,24,1005
2019/6/23 17:45,85,,8.9,,28,23.9,1005
2019/6/23 18:00,85,,8.9,,29,23.7,1005
2019/6/23 18:15,85,,9,,29,23.6,1005
2019/6/23 18:30,86,,8.9,,30,23.5,1005
2019/6/23 18:45,86,,9,,31,23.4,1005
2019/6/23 19:00,86,,9,,31,23.3,1005
2019/6/23 19:15,86,,8.9,,31,23.2,1005
2019/6/23 19:30,87,,8.8,,32,23.1,1006
2019/6/23 19:45,87,,8.7,,32,23,1006
2019/6/23 20:00,87,,8.6,,32,23,1006
2019/6/23 20:15,88,,8.5,,33,23,1006
2019/6/23 20:30,88,,8.4,,32,22.9,1006
2019/6/23 20:45,89,,8.3,,33,22.9,1006
2019/6/23 21:00,89,,8.2,,33,22.9,1006
2019/6/23 21:15,89,,8.1,,34,22.9,1006
2019/6/23 21:30,90,,7.9,,35,23,1007
2019/6/23 21:45,90,,7.8,,35,23,1007
2019/6/23 22:00,90,,7.7,,36,23,1007
2019/6/23 22:15,90,,7.7,,36,23,1007
2019/6/23 22:30,89,,7.6,,36,23,1007
2019/6/23 22:45,89,,7.5,,37,23,1007
2019/6/23 23:00,89,,7.4,,37,23,1007
2019/6/23 23:15,88,,7.4,,37,23,1007
2019/6/23 23:30,88,,7.5,,38,23,1007
2019/6/23 23:45,87,,7.5,,38,23,1007
2019/6/24 0:00,90,,8,,24,22.8,1007
2019/6/24 0:15,90,,7.9,,23,22.8,1007
2019/6/24 0:30,90,,7.9,,23,22.9,1006
